-0.0000012,0.0000000
-0.0000020,0.0196000
-0.0000020,0.0392000
-0.0000020,0.0588000
-0.0000020,0.0784000
-0.0000020,0.0980000
-0.0000020,0.1176000
-0.0000020,0.1372000
-0.0000020,0.1568000
-0.0000020,0.1764000
-0.0000020,0.1960000
-0.0000020,0.2156000
-0.0000020,0.2352000
-0.0000020,0.2548000
-0.0000020,0.2744000
-0.0000020,0.2940000
-0.0000020,0.3136000
-0.0000020,0.3332000
-0.0000020,0.3528000
-0.0000020,0.3724000
-0.0000020,0.3920000
-0.0000020,0.4116000
-0.0000020,0.4312000
-0.0000020,0.4508000
-0.0000020,0.4704000
-0.0000020,0.4900000
-0.0000020,0.5096000
-0.0000020,0.5292000
-0.0000020,0.5488000
-0.0000020,0.5684000
-0.0000020,0.5880000
-0.0000020,0.6076000
-0.0000020,0.6272000
-0.0000020,0.6468000
-0.0000020,0.6664000
-0.0000020,0.6860000
-0.0000020,0.7056000
-0.0000020,0.7252000
-0.0000020,0.7448000
-0.0000020,0.7644000
-0.0000020,0.7840000
-0.0000020,0.8036000
-0.0000020,0.8232000
-0.0000020,0.8428000
-0.0000020,0.8624000
-0.0000020,0.8820000
-0.0000020,0.9016000
-0.0000020,0.9212000
-0.0000020,0.9408000
-0.0000020,0.9604000
-0.0000020,0.9800000
-0.0000020,0.9996000
-0.0000020,1.0192000
-0.0000020,1.0388000
-0.0000020,1.0584000
-0.0000020,1.0780000
-0.0000020,1.0976000
-0.0000020,1.1172000
-0.0000020,1.1368000
-0.0000020,1.1564000
-0.0000020,1.1760000
-0.0000020,1.1956000
-0.0000020,1.2152000
-0.0000020,1.2348000
-0.0000020,1.2544000
-0.0000020,1.2740000
-0.0000020,1.2936000
-0.0000020,1.3132000
-0.0000020,1.3328000
-0.0000020,1.3524000
-0.0000020,1.3720000
-0.0000020,1.3916000
-0.0000020,1.4112000
-0.0000020,1.4308000
-0.0000020,1.4504000
-0.0000020,1.4700000
-0.0000020,1.4896000
-0.0000020,1.5092000
-0.0000020,1.5288000
-0.0000020,1.5484000
-0.0000020,1.5680000
-0.0000020,1.5876000
-0.0000020,1.6072000
-0.0000020,1.6268000
-0.0000020,1.6464000
-0.0000020,1.6660000
-0.0000020,1.6856000
-0.0000020,1.7052000
-0.0000020,1.7248000
-0.0000020,1.7444000
-0.0000020,1.7640000
-0.0000020,1.7836000
-0.0000020,1.8032000
-0.0000020,1.8228000
-0.0000020,1.8424000
-0.0000020,1.8620000
-0.0000020,1.8816000
-0.0000020,1.9012000
-0.0000020,1.9208000
-0.0000020,1.9404000
-0.0000020,1.9600000
-0.0000020,1.9796000
-0.0000020,1.9992000
-0.0000020,2.0188000
-0.0000020,2.0384000
-0.0000020,2.0580000
-0.0000020,2.0776000
-0.0000020,2.0972000
-0.0000020,2.1168000
-0.0000020,2.1364000
-0.0000020,2.1560000
-0.0000020,2.1756000
-0.0000020,2.1952000
-0.0000020,2.2148000
-0.0000020,2.2344000
-0.0000020,2.2540000
-0.0000020,2.2736000
-0.0000020,2.2932000
-0.0000020,2.3128000
-0.0000020,2.3324000
-0.0000020,2.3520000
-0.0000020,2.3716000
-0.0000020,2.3912000
-0.0000021,2.4108000
-0.0000022,2.4304000
-0.0000024,2.4500000
-0.0000027,2.4696000
-0.0000031,2.4892000
-0.0000036,2.5088000
-0.0000043,2.5284000
-0.0000050,2.5480000
-0.0000059,2.5676000
-0.0000068,2.5872000
-0.0000078,2.6068000
-0.0000088,2.6264000
-0.0000097,2.6460000
-0.0000108,2.6656000
-0.0000119,2.6852000
-0.0000130,2.7048000
-0.0000141,2.7244000
-0.0000153,2.7440000
-0.0000164,2.7636000
-0.0000175,2.7832000
-0.0000187,2.8028000
-0.0000198,2.8224000
-0.0000209,2.8420000
-0.0000221,2.8616000
-0.0000232,2.8812000
-0.0000244,2.9008000
-0.0000255,2.9204000
-0.0000267,2.9400000
-0.0000278,2.9596000
-0.0000290,2.9792000
-0.0000301,2.9988000
-0.0000312,3.0184000
-0.0000324,3.0380000
-0.0000335,3.0576000
-0.0000347,3.0772000
-0.0000358,3.0968000
-0.0000369,3.1164000
-0.0000381,3.1360000
-0.0000392,3.1556000
-0.0000403,3.1752000
-0.0000415,3.1948000
-0.0000426,3.2144000
-0.0000437,3.2340000
-0.0000448,3.2536000
-0.0000460,3.2732000
-0.0000470,3.2928000
-0.0000482,3.3124000
-0.0000493,3.3320000
-0.0000503,3.3516000
-0.0000515,3.3712000
-0.0000525,3.3908000
-0.0000536,3.4104000
-0.0000547,3.4300000
-0.0000558,3.4496000
-0.0000569,3.4692000
-0.0000580,3.4888000
-0.0000591,3.5084000
-0.0000601,3.5280000
-0.0000612,3.5476000
-0.0000623,3.5672000
-0.0000633,3.5868000
-0.0000644,3.6064000
-0.0000654,3.6260000
-0.0000665,3.6456000
-0.0000676,3.6652000
-0.0000686,3.6848000
-0.0000696,3.7044000
-0.0000707,3.7240000
-0.0000718,3.7436000
-0.0000727,3.7632000
-0.0000739,3.7828000
-0.0000749,3.8024000
-0.0000759,3.8220000
-0.0000769,3.8416000
-0.0000779,3.8612000
-0.0000789,3.8808000
-0.0000800,3.9004000
-0.0000810,3.9200000
-0.0000819,3.9396000
-0.0000830,3.9592000
-0.0000840,3.9788000
-0.0000849,3.9984000
-0.0000860,4.0180000
-0.0000869,4.0376000
-0.0000879,4.0572000
-0.0000890,4.0768000
-0.0000899,4.0964000
-0.0000909,4.1160000
-0.0000919,4.1356000
-0.0000928,4.1552000
-0.0000937,4.1748000
-0.0000947,4.1944000
-0.0000957,4.2140000
-0.0000966,4.2336000
-0.0000977,4.2532000
-0.0000986,4.2728000
-0.0000995,4.2924000
-0.0001006,4.3120000
-0.0001014,4.3316000
-0.0001023,4.3512000
-0.0001033,4.3708000
-0.0001042,4.3904000
-0.0001051,4.4100000
-0.0001061,4.4296000
-0.0001070,4.4492000
-0.0001079,4.4688000
-0.0001089,4.4884000
-0.0001097,4.5080000
-0.0001107,4.5276000
-0.0001117,4.5472000
-0.0001125,4.5668000
-0.0001135,4.5864000
-0.0001144,4.6060000
-0.0001153,4.6256000
-0.0001161,4.6452000
-0.0001171,4.6648000
-0.0001179,4.6844000
-0.0001188,4.7040000
-0.0001198,4.7236000
-0.0001206,4.7432000
-0.0001215,4.7628000
-0.0001224,4.7824000
-0.0001232,4.8020000
-0.0001241,4.8216000
-0.0001250,4.8412000
-0.0001258,4.8608000
-0.0001267,4.8804000
-0.0001276,4.9000000
-0.0001284,4.9196000
-0.0001292,4.9392000
-0.0001302,4.9588000
-0.0001309,4.9784000
-0.0001318,4.9980000
